decimalLatitude,decimalLongitude,eventDate,species,vernacularName,recordID,dataResourceName
-19.291916,146.788883,2013-10-26T14:00:00Z,Cerbera floribunda,Milky Pine,49c14bed-6fbd-4103-a980-ac0b109c3632,BowerBird
-19.291916,146.788883,2013-10-27T00:00:00Z,Cerbera floribunda,Milky Pine,12835993-f84a-4a2f-9896-b034785d0d1f,iNaturalist Australia
-19.290833,146.782417,2019-09-11T11:31:31Z,Syzygium cormiflorum,Watergum,bef13b12-bd61-4428-badb-b3528317623d,ALA species sightings and OzAtlas
-19.290833,146.782417,2019-09-11T11:31:31Z,Syzygium cormiflorum,Watergum,620fe5db-f32b-4dd5-9283-833b995dff64,ALA species sightings and OzAtlas
-19.290833,146.782417,2019-09-11T11:31:18Z,Syzygium cormiflorum,Watergum,e4c5d5cb-2372-484b-8c67-1a5d2fe600f7,ALA species sightings and OzAtlas
-19.290828,146.782419,2019-09-11T11:31:31Z,Syzygium cormiflorum,Watergum,d13d6821-c136-4cb0-ac73-9f11e9ff6d79,ALA species sightings and OzAtlas
-19.290826,146.78242,2019-09-11T11:31:18Z,Syzygium cormiflorum,Watergum,53e3ac36-d8b4-4e2c-8586-bbc56855a7f6,ALA species sightings and OzAtlas
-19.290801,146.7824,2019-09-11T11:30:41Z,Syzygium cormiflorum,Watergum,97f11222-f8db-4ea8-87a0-052a4032907b,ALA species sightings and OzAtlas
-19.2908,146.7824,2019-09-11T11:30:54Z,Syzygium cormiflorum,Watergum,1e2f772c-8daf-44f8-a42c-55c0575441e7,ALA species sightings and OzAtlas
-19.2908,146.7824,2019-09-11T11:30:50Z,Syzygium cormiflorum,Watergum,529d8071-e6a4-4722-ada8-3f6aa359dc81,ALA species sightings and OzAtlas
-19.2908,146.7824,2019-09-11T11:30:52Z,Syzygium cormiflorum,Watergum,d5c4efdb-b345-4b4b-bb3b-aa02790db2b2,ALA species sightings and OzAtlas
-19.2908,146.782383,2019-09-11T11:30:57Z,Syzygium cormiflorum,Watergum,54a5dee7-d032-4a56-b9fc-3bb06ab5b9d2,ALA species sightings and OzAtlas
-19.2908,146.782383,2019-09-11T11:30:57Z,Syzygium cormiflorum,Watergum,999d73fb-6828-487a-ba11-dcf0e272ccc6,ALA species sightings and OzAtlas
-19.290795,146.782398,2019-09-11T11:30:52Z,Syzygium cormiflorum,Watergum,6f7ff02b-e64f-46bb-857f-39f080673c56,ALA species sightings and OzAtlas
-19.290795,146.782395,2019-09-11T11:30:54Z,Syzygium cormiflorum,Watergum,87a24738-cac8-495a-9c51-2d47fdcb28bc,ALA species sightings and OzAtlas
-19.290794000000002,146.782388,2019-09-11T11:30:57Z,Syzygium cormiflorum,Watergum,d591a8e2-2d75-4817-9fdc-16ffb2f9c719,ALA species sightings and OzAtlas
-19.290793,146.782399,2019-09-11T11:30:50Z,Syzygium cormiflorum,Watergum,46a87cec-8c27-4191-8cf5-82c11fd473dd,ALA species sightings and OzAtlas
-19.240278,146.452778,1977-10-15T14:00:00Z,Cryptocarya pleurosperma,Poison Laurel,1695fe40-01eb-4857-862a-188079d54835,James Cook University Herbarium (JCT) AVH data
-19.240278,146.452778,1977-10-15T14:00:00Z,Cryptocarya pleurosperma,Poison Laurel,8ccbccda-5ac6-4f69-886e-019c508ac456,James Cook University Herbarium (JCT) AVH data
-18.95,146.183333,1996-03-04T14:00:00Z,Endiandra sankeyana,Sankeys Walnut,0ebfd137-1046-482f-8840-c6ed9b579740,Australian Tropical Herbarium (CNS) AVH data
-18.916667,145.8,1949-10-31T14:00:00Z,Faradaya splendida,Potato Vine,8a2a0fa5-32c5-4eab-8425-b53916eb9e07,Centre for Australian National Biodiversity Research (CANB) AVH data
-18.856792,145.809448,1949-10-31T14:00:00Z,Faradaya splendida,Potato Vine,af09be95-4a7a-4bc2-a164-e4e62689376c,BRI AVH Data and Images
-18.75,145.75,1866-10-23T13:47:52Z,Castanospora alphandii,Brown Tamarind,c606591c-716c-45aa-815e-d3b61b1f3ade,National Herbarium of Victoria (MEL) AVH data
-18.75,145.75,1864-07-15T13:47:52Z,Castanospora alphandii,Brown Tamarind,6aae11c3-2610-4c69-9476-b173325be479,National Herbarium of Victoria (MEL) AVH data
-18.6,146.2,2021-07-31T05:57:00Z,Syzygium cormiflorum,Watergum,05a2bb68-baaf-42b1-a705-446eef9cec80,Earth Guardians Weekly Feed
-18.532778,146.1875,1994-10-01T14:00:00Z,Faradaya splendida,Potato Vine,a42e544d-788f-4502-a511-31d0badbec7a,James Cook University Herbarium (JCT) AVH data
-18.5,145.75,1975-06-18T14:00:00Z,Syzygium cormiflorum,Watergum,ed47b8ca-b9e9-4eac-98ab-b1a83ddfedaf,Australian Tropical Herbarium (CNS) AVH data
-18.5,145.75,1975-06-18T14:00:00Z,Syzygium cormiflorum,Watergum,1bb59507-39fd-4c75-b1a1-4eb65c1252d3,Australian Tropical Herbarium (CNS) AVH data
-18.5,146.0167,1869-09-12T13:47:52Z,Faradaya splendida,Potato Vine,da76fbf1-11e3-445a-bbd4-1baae811ca5f,National Herbarium of Victoria (MEL) AVH data
-18.440128,145.709444,1992-04-25T14:00:00Z,Syzygium cormiflorum,Watergum,79bbc60f-f7ab-4a65-b68b-b05efd245c26,BRI AVH Data and Images
-18.426726,146.123329,1988-10-19T14:00:00Z,Syzygium cormiflorum,Watergum,8b682f2f-5fff-4c6a-8664-114d1eba6b3b,BRI AVH Data and Images
-18.415746,145.945877,2019-08-21T04:25:00Z,Syzygium cormiflorum,Watergum,77b759c8-3c4c-47b4-a8d3-e4ead571dc64,iNaturalist Australia
-18.4,146.0833,1866-09-14T13:47:52Z,Faradaya splendida,Potato Vine,cfe318dd-cae8-4d21-93c9-dfd737b226e6,National Herbarium of Victoria (MEL) AVH data
-18.4,145.8667,1867-06-22T13:47:52Z,Castanospora alphandii,Brown Tamarind,1222a92b-3eeb-46d8-8d3a-941d2a6cfb62,National Herbarium of Victoria (MEL) AVH data
-18.4,146.0833,1865-02-11T13:47:52Z,Syzygium cormiflorum,Watergum,fa193aa6-f0b3-449d-8d9c-8cda1ac8f781,National Herbarium of Victoria (MEL) AVH data
-18.373461,145.959444,1992-05-28T14:00:00Z,Faradaya splendida,Potato Vine,9a813265-949a-4fc2-8329-359468ae5aea,BRI AVH Data and Images
-18.283333,146.023889,1974-08-24T14:00:00Z,Faradaya splendida,Potato Vine,67ff29a3-9ff0-4c98-b31e-8079e285b89d,James Cook University Herbarium (JCT) AVH data
-18.25,145.9167,1869-04-16T13:47:52Z,Syzygium cormiflorum,Watergum,c1a11a2e-e524-4a55-881b-06e7a500807b,National Herbarium of Victoria (MEL) AVH data
-18.248461,145.751111,1947-08-01T14:00:00Z,Syzygium cormiflorum,Watergum,cfe10674-9c95-487d-a535-c344c145787c,BRI AVH Data and Images
-18.248461,145.917778,1935-09-26T14:00:00Z,Faradaya splendida,Potato Vine,ac38e979-a219-44f6-bd9c-2b8e59fc5e2c,BRI AVH Data and Images
-18.206954,145.765303,1988-09-30T14:00:00Z,Castanospora alphandii,Brown Tamarind,f55417de-b72a-4423-a6ad-2a6b8d59468c,BRI AVH Data and Images
-18.206794,145.759444,1947-07-31T14:00:00Z,Castanospora alphandii,Brown Tamarind,71be81c5-857a-437c-bb00-cece4c21286d,BRI AVH Data and Images
-18.173461,145.842778,1967-10-18T14:00:00Z,Endiandra montana,Brown Walnut,c91b2def-ce0e-40bd-965f-818f9630c5f7,BRI AVH Data and Images
-18.15,145.633333,1967-10-18T14:00:00Z,Endiandra montana,Brown Walnut,a5029143-691c-4c9e-9f01-0f9235a9a9cc,Australian Tropical Herbarium (CNS) AVH data
-18.15,145.633333,1967-10-18T14:00:00Z,Endiandra montana,Brown Walnut,7adebfda-b456-450d-98fc-eb942eb2245c,Australian Tropical Herbarium (CNS) AVH data
-18.15,145.633333,1967-10-18T14:00:00Z,Endiandra montana,Brown Walnut,a263666e-ab6f-4314-a992-1f388b2e9497,Australian Tropical Herbarium (CNS) AVH data
-18.140125,146.276105,1976-10-20T14:00:00Z,Syzygium cormiflorum,Watergum,d9f5534f-e7ee-41fa-b1a4-d32c9f2ade4d,BRI AVH Data and Images
-18.116667,145.616667,1969-05-18T14:00:00Z,Syzygium cormiflorum,Watergum,06fd8789-bed7-4348-a3ae-2acdba1b8235,James Cook University Herbarium (JCT) AVH data
-18.116667,145.766667,1977-11-15T14:00:00Z,Castanospora alphandii,Brown Tamarind,382444e3-1031-4e81-993b-59e66c125cdb,James Cook University Herbarium (JCT) AVH data
-18.116667,145.783333,1977-11-15T14:00:00Z,Faradaya splendida,Potato Vine,d53752a0-5d30-4407-8751-c8c86493849c,James Cook University Herbarium (JCT) AVH data
-18.116667,145.766667,1977-06-20T14:00:00Z,Syzygium cormiflorum,Watergum,f3362697-d7a7-419f-b894-a6176d6c8364,James Cook University Herbarium (JCT) AVH data
-18.1,145.8167,1869-11-09T13:47:52Z,Castanospora alphandii,Brown Tamarind,12f5477b-6a84-4a01-950d-351378fd79fa,National Herbarium of Victoria (MEL) AVH data
-18.1,146.0167,1868-07-13T13:47:52Z,Syzygium cormiflorum,Watergum,ac607ee0-4a8a-4e10-b7c9-ed450090b28a,National Herbarium of Victoria (MEL) AVH data
-18.090335,145.314349,2009-12-04T22:41:00Z,Syzygium cormiflorum,Watergum,90afd94f-2419-42c1-86a7-ce0e1394af45,iNaturalist Australia
-18.090128,145.876111,1983-10-23T14:00:00Z,Castanospora alphandii,Brown Tamarind,3ade3f00-e55b-4694-b593-e0c52b117ba4,BRI AVH Data and Images
-18.083333,145.333333,1979-08-27T14:00:00Z,Castanospora alphandii,Brown Tamarind,dddeed43-abec-4f66-8589-3d19d6cb40fc,N.C.W. Beadle Herbarium (NE) AVH data
-18.083333,145.333333,1979-08-27T14:00:00Z,Syzygium cormiflorum,Watergum,1054da25-7212-462a-a37d-0203a1ef4e47,N.C.W. Beadle Herbarium (NE) AVH data
-18.0833,146,1869-09-12T13:47:52Z,Faradaya splendida,Potato Vine,e4e733e9-5f6f-46c5-a05b-5115311fcc80,National Herbarium of Victoria (MEL) AVH data
-18.0833,146,1867-09-24T13:47:52Z,Faradaya splendida,Potato Vine,fb15d074-48a4-4b13-96ce-967f2d7b5b82,National Herbarium of Victoria (MEL) AVH data
-18.081794,145.917778,1982-08-10T14:00:00Z,Faradaya splendida,Potato Vine,32daa2cf-cd1b-4657-8608-555913cfa280,BRI AVH Data and Images
-18.081794,145.751111,1947-08-01T14:00:00Z,Syzygium cormiflorum,Watergum,2035ab89-a5ed-44e6-838e-de196dd68bce,BRI AVH Data and Images
-18,145.5,1963-09-30T14:00:00Z,Endiandra montana,Brown Walnut,10fd4b6d-92f2-4423-a5d5-251fb08e4eb1,Australian Tropical Herbarium (CNS) AVH data
-17.995416,146.16085,2018-10-06T03:51:00Z,Syzygium cormiflorum,Watergum,892dd2eb-41ba-48a3-aba2-7a17213f1af7,iNaturalist Australia
-17.979167,145.95,2003-06-17T14:00:00Z,Faradaya splendida,Potato Vine,9686bc83-2cbb-4cab-9cc4-667a5a79e882,James Cook University Herbarium (JCT) AVH data
-17.979167,145.95,2003-06-17T14:00:00Z,Faradaya splendida,Potato Vine,e6d80c99-4754-4012-b3bb-f4412dea7868,James Cook University Herbarium (JCT) AVH data
-17.974348,145.643508,2002-05-15T14:00:00Z,Cryptocarya oblata,Bolly Silkwood,08ab30e5-cf0a-492f-bb12-761754dca13d,BRI AVH Data and Images
-17.966667,145.583333,1983-06-20T14:00:00Z,Cryptocarya oblata,Bolly Silkwood,ac239531-af76-4680-8197-f44d8a1c3ca5,Australian Tropical Herbarium (CNS) AVH data
-17.966667,145.633333,2002-05-15T14:00:00Z,Cryptocarya oblata,Bolly Silkwood,dc4fe437-c851-4046-8e3a-f4423b55d8bb,Australian Tropical Herbarium (CNS) AVH data
-17.95,146.083333,1971-06-09T14:00:00Z,Cryptocarya oblata,Bolly Silkwood,0019968c-3a98-4798-9526-74b0d7d72795,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.95,146.083333,1971-06-09T14:00:00Z,Cryptocarya oblata,Bolly Silkwood,9dfa42fc-e5c7-4ce3-a81e-544120493a0a,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.95,146.083333,1971-06-07T14:00:00Z,Endiandra montana,Brown Walnut,011d9e06-9db6-4af7-be3e-055d2eb7293b,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.945458,145.647505,1988-09-30T14:00:00Z,Endiandra montana,Brown Walnut,3239b724-9627-4e41-82fd-e6889977ced7,BRI AVH Data and Images
-17.942628,146.043328,1995-06-30T14:00:00Z,Faradaya splendida,Potato Vine,b33ff838-df3a-46fe-9a9b-f354ac805e15,WildNet - Queensland Wildlife Data
-17.942628,146.043328,1995-06-30T14:00:00Z,Castanospora alphandii,Brown Tamarind,3e419511-2ba2-4e79-89b5-dc379e44e69a,WildNet - Queensland Wildlife Data
-17.942628,146.043328,1995-06-30T14:00:00Z,Endiandra montana,Brown Walnut,534892a1-8b1a-4b39-b62b-699a38f1a434,WildNet - Queensland Wildlife Data
-17.942628,146.043328,1995-06-30T14:00:00Z,Cryptocarya oblata,Bolly Silkwood,bff75380-3abb-4e18-affd-af958a9d9a26,WildNet - Queensland Wildlife Data
-17.941667,145.991667,1972-07-13T14:00:00Z,Syzygium cormiflorum,Watergum,b92a3fd0-60ab-4ef0-a0a5-e886379cc2c4,BRI AVH Data and Images
-17.932845,146.144744,2003-11-02T20:23:00Z,Syzygium cormiflorum,Watergum,a1dcb18d-777f-4e02-b41d-1f5e0ca656f4,iNaturalist Australia
-17.923463,145.842774,1963-11-10T14:00:00Z,Endiandra montana,Brown Walnut,18397161-fbd6-4c88-88d5-33f8885efd4b,BRI AVH Data and Images
-17.923461,146.092767,1974-10-30T14:00:00Z,Syzygium cormiflorum,Watergum,76bafb28-b3c3-4e5f-af7f-1d52b7fe6b6a,BRI AVH Data and Images
-17.916667,146.083333,1974-10-30T14:00:00Z,Syzygium cormiflorum,Watergum,c8d68016-1224-4419-b925-712ed20e81b0,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.916667,146.083333,1972-11-19T14:00:00Z,Endiandra sankeyana,Sankeys Walnut,b2965094-e693-4933-8375-776f2332d7c1,Australian Tropical Herbarium (CNS) AVH data
-17.916667,146.083333,1972-11-19T14:00:00Z,Endiandra sankeyana,Sankeys Walnut,5b3489fd-3fa8-42f3-9d84-add06d1a920a,Australian Tropical Herbarium (CNS) AVH data
-17.916667,146.083333,1974-10-30T14:00:00Z,Syzygium cormiflorum,Watergum,f63d2218-2f03-417f-b329-a0424503b37b,Australian Tropical Herbarium (CNS) AVH data
-17.916667,146.083333,1974-10-30T14:00:00Z,Syzygium cormiflorum,Watergum,a0b2a94d-f99c-4807-a88f-2724b0be8d76,Australian Tropical Herbarium (CNS) AVH data
-17.916667,146.083333,1972-11-19T14:00:00Z,Endiandra sankeyana,Sankeys Walnut,6b0caca2-c35f-4559-b9c3-54d4c4a257d6,Australian Tropical Herbarium (CNS) AVH data
-17.915127,146.084433,1961-12-31T14:00:00Z,Faradaya splendida,Potato Vine,0a74ba90-fff2-4929-b9aa-1cb8968759ce,BRI AVH Data and Images
-17.915127,146.084433,1955-05-25T14:00:00Z,Cryptocarya oblata,Bolly Silkwood,15cd3d1d-30c0-4639-9f0b-83936d9d2b41,BRI AVH Data and Images
-17.915127,146.084433,1961-12-31T14:00:00Z,Endiandra sankeyana,Sankeys Walnut,b4b9e4fb-aa62-49db-b816-0635df16089c,BRI AVH Data and Images
-17.915127,146.084433,1961-12-31T14:00:00Z,Endiandra montana,Brown Walnut,c72b75a4-df54-4541-85dd-90a4e001f312,BRI AVH Data and Images
-17.915127,146.084433,1961-12-31T14:00:00Z,Faradaya splendida,Potato Vine,0a2163a5-7f04-418c-a143-88dad37b6cde,BRI AVH Data and Images
-17.915127,146.084433,1961-12-31T14:00:00Z,Cryptocarya oblata,Bolly Silkwood,6870018f-3242-4337-92ea-82e726ea6556,BRI AVH Data and Images
-17.915127,146.084433,1954-07-14T14:00:00Z,Endiandra montana,Brown Walnut,b2093ab8-6598-44cc-bb7f-6b07a861aa89,BRI AVH Data and Images
-17.915127,146.084433,1961-12-31T14:00:00Z,Endiandra montana,Brown Walnut,607202f8-0382-4ef1-ac9a-a67b0bcb41c7,BRI AVH Data and Images
-17.915127,146.084433,1961-12-31T14:00:00Z,Endiandra sankeyana,Sankeys Walnut,3005cefc-4f33-4439-9b42-e4ac4597f81a,BRI AVH Data and Images
-17.915127,146.084433,1961-12-31T14:00:00Z,Cryptocarya oblata,Bolly Silkwood,be2f170c-07d3-4a1e-ab0a-43df051aff47,BRI AVH Data and Images
-17.910867,146.069767,2023-06-26T22:57:00Z,Syzygium cormiflorum,Watergum,173c93e0-fe35-4d7a-9ad8-17c11704c920,iNaturalist Australia
-17.9,145.833333,1963-11-10T14:00:00Z,Endiandra montana,Brown Walnut,5c229f52-2804-4dd3-a210-6aefa097e8fb,Australian Tropical Herbarium (CNS) AVH data
-17.9,146.066667,1977-09-15T14:00:00Z,Endiandra montana,Brown Walnut,4a241a09-5fbf-4e9e-a49d-72d96c49f9e6,Australian Tropical Herbarium (CNS) AVH data
-17.890127,146.2261,1974-12-04T14:00:00Z,Endiandra montana,Brown Walnut,7731387a-6f7f-4824-af07-ef029f127e92,BRI AVH Data and Images
-17.875806,146.096939,2018-10-06T04:51:00Z,Syzygium cormiflorum,Watergum,ff0de686-0041-4c17-83d1-8b8e0ca2ce11,Earth Guardians Weekly Feed
-17.873461,146.0761,1963-11-14T14:00:00Z,Endiandra montana,Brown Walnut,a54c51e8-bcb2-4c4e-ba96-c3175f91a9b9,BRI AVH Data and Images
-17.873461,146.0761,1968-10-08T14:00:00Z,Endiandra montana,Brown Walnut,4c3bc9fb-0b4c-4060-bacb-18f66cba1cb4,BRI AVH Data and Images
-17.873461,146.0761,1951-10-31T14:00:00Z,Faradaya splendida,Potato Vine,11fee9de-9783-4da6-b37b-76da290022d7,BRI AVH Data and Images
-17.873461,146.0761,1951-10-30T14:00:00Z,Endiandra montana,Brown Walnut,def57b8c-d3eb-42dc-a2bf-f0f47859c702,BRI AVH Data and Images
-17.873461,146.0761,1963-11-12T14:00:00Z,Endiandra montana,Brown Walnut,f72c98b4-97f9-434b-9cec-302fd9940622,BRI AVH Data and Images
-17.869444,146.106944,2014-09-20T00:00:00Z,Faradaya splendida,Potato Vine,ae4d25dd-e05b-40d5-b5b6-2168b70ee9bb,iNaturalist Australia
-17.869444,146.106944,2014-09-20T00:00:00Z,Faradaya splendida,Potato Vine,799437cd-2e09-469a-80ce-62bf4155e4f3,iNaturalist Australia
-17.869444,146.106944,2015-09-07T21:43:00Z,Syzygium cormiflorum,Watergum,874b6e1f-d92a-4825-913a-509c6737ac3a,iNaturalist Australia
-17.869444,146.106944,2009-11-20T00:00:00Z,Faradaya splendida,Potato Vine,9a83ea00-f8d0-4e58-a974-e0be5d970cdc,iNaturalist Australia
-17.869444,146.106944,2014-09-20T00:00:00Z,Faradaya splendida,Potato Vine,07535f8f-4a8a-4958-90ed-0dad48586ab2,iNaturalist Australia
-17.869444,146.106944,2022-10-06T03:17:00Z,Cerbera floribunda,Milky Pine,53317fac-224b-413b-b8bd-585e32a0ed6a,iNaturalist Australia
-17.869444,146.106944,2014-09-20T00:00:00Z,Faradaya splendida,Potato Vine,f0dedb1a-251e-49ae-96dc-98e0227f9574,iNaturalist Australia
-17.869444,146.106944,2014-09-18T00:00:00Z,Faradaya splendida,Potato Vine,415475d4-f1c7-46e7-b1c2-53b500d51934,iNaturalist Australia
-17.867222,145.842778,2005-05-04T14:00:00Z,Corynocarpus cribbianus,Cribwood,e0a479b5-7844-434f-936a-2e940e89a2f6,BRI AVH Data and Images
-17.867222,145.842778,2005-05-04T14:00:00Z,Corynocarpus cribbianus,Cribwood,4351d3c4-7576-47f4-982c-8f3152fd39ae,Australian Tropical Herbarium (CNS) AVH data
-17.866667,146.1,1971-05-02T14:00:00Z,Endiandra montana,Brown Walnut,7bd0bfc4-fff6-46c8-b4a0-a8087f4524a8,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.866667,146.1,1971-08-03T14:00:00Z,Syzygium cormiflorum,Watergum,293cb534-9102-4e95-9770-56bf928a0aac,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.866667,146.1,1971-08-03T14:00:00Z,Syzygium cormiflorum,Watergum,e49fda21-4503-4121-92b2-a221cf6832c3,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.866667,146.1,1971-09-05T14:00:00Z,Faradaya splendida,Potato Vine,2dc144cf-226a-4905-a275-b23628b022e6,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.866667,146.1,1971-08-03T14:00:00Z,Syzygium cormiflorum,Watergum,7fbb0f2d-bb40-4902-9bc9-079a23d8556b,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.866667,146.1,1971-05-02T14:00:00Z,Endiandra montana,Brown Walnut,40055bae-1a18-4a34-87dd-0f5e4d8a1095,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.866667,146.1,1971-08-03T14:00:00Z,Syzygium cormiflorum,Watergum,5715265f-2b64-480c-9582-1957d09f1059,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.866667,146.1,1971-09-05T14:00:00Z,Faradaya splendida,Potato Vine,a2404891-962c-477e-ae0e-5fd7634ba88f,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.8653339,146.1175695,1985-09-13T14:00:00Z,Faradaya splendida,Potato Vine,3422e2a9-03e9-4002-abb2-20a1c4079c25,AD AVH Data
-17.8653339,146.1175695,1985-09-13T14:00:00Z,Faradaya splendida,Potato Vine,bb1a7e61-f5c9-4eb6-b34d-10d9128157b0,AD AVH Data
-17.8635,146.0166,1995-12-31T14:00:00Z,Endiandra sankeyana,Sankeys Walnut,dd3c5c9f-4ab6-4cfc-9f7f-0e5e3980ce8c,WildNet - Queensland Wildlife Data
-17.8635,146.0166,1995-12-31T14:00:00Z,Syzygium divaricatum,NA,da706f06-ae7a-4e5d-98e7-200f4714b9d1,WildNet - Queensland Wildlife Data
-17.8625,146.108333,1957-08-21T14:00:00Z,Faradaya splendida,Potato Vine,b72b55bc-a3b7-439c-a709-da0443b8a547,James Cook University Herbarium (JCT) AVH data
-17.857794,146.066309,2018-06-07T05:59:00Z,Syzygium cormiflorum,Watergum,8a67d5c8-ebef-45b9-8a91-60788ecdd286,iNaturalist Australia
-17.854303,146.062181,2022-07-24T05:25:13Z,Syzygium cormiflorum,Watergum,bf0b209e-57ea-49eb-ae21-f9fa37c32136,iNaturalist Australia
-17.85393,146.062683,2018-07-03T20:40:48Z,Syzygium cormiflorum,Watergum,59a8ed27-4a94-4868-9ae0-97d01439adc1,iNaturalist Australia
-17.851723,146.106064,2015-11-02T10:11:00Z,Faradaya splendida,Potato Vine,5fc2a6df-661c-43dd-a89d-d74359c8bf46,ALA species sightings and OzAtlas
-17.85,146.083333,1954-07-14T14:00:00Z,Endiandra montana,Brown Walnut,dac66de6-0a08-435c-af80-9d11c9a0de0a,Australian Tropical Herbarium (CNS) AVH data
-17.85,145.6,1966-08-27T14:00:00Z,Endiandra montana,Brown Walnut,eec95998-8b92-47c5-b314-4bba266f9aee,Australian Tropical Herbarium (CNS) AVH data
-17.85,146.1,1983-01-30T14:00:00Z,Syzygium cormiflorum,Watergum,6e6a98d4-8637-440f-810e-85348cdafca9,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.85,146.1,1964-07-13T14:00:00Z,Faradaya splendida,Potato Vine,46ae93a9-330d-42f7-b85c-fe505f5451e2,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.85,146.1,1983-01-30T14:00:00Z,Syzygium cormiflorum,Watergum,99b2450b-be55-4be5-9fe2-cbaf0788f81f,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.85,146.1,1964-07-13T14:00:00Z,Faradaya splendida,Potato Vine,4be0b111-fcac-4ae4-9b91-3ee053521bc6,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.840127,146.092767,1975-04-17T14:00:00Z,Endiandra montana,Brown Walnut,4ee5ccd2-82b7-4616-9627-1c60f30fb722,BRI AVH Data and Images
-17.835685,145.712496,2001-09-11T14:00:00Z,Faradaya splendida,Potato Vine,ffd90783-95dc-41b5-aa5d-a05d7114afc6,BRI AVH Data and Images
-17.833611,145.714167,2008-03-12T14:00:00Z,Syzygium cormiflorum,Watergum,94f91dcf-f508-4e01-95ee-3f30a0c64f92,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.833611,145.714167,2008-03-12T14:00:00Z,Syzygium cormiflorum,Watergum,b7aa76bc-5c0e-41f9-9250-937936568c9e,Australian Tropical Herbarium (CNS) AVH data
-17.833611,145.714167,2008-03-12T14:00:00Z,Syzygium cormiflorum,Watergum,caa7ff74-e5b1-41ff-b4c6-c02b76ccaa47,Australian Tropical Herbarium (CNS) AVH data
-17.833611,145.714167,2008-03-12T14:00:00Z,Syzygium cormiflorum,Watergum,1bea03a5-1f9f-4c6a-84aa-220cf29bae0e,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.833611,145.714167,2008-03-12T14:00:00Z,Syzygium cormiflorum,Watergum,f7441d6b-91e4-43bf-a878-a3afe6b4a232,BRI AVH Data and Images
-17.833611,145.714167,2008-02-12T14:00:00Z,Syzygium cormiflorum,Watergum,1f80a8c3-9084-4d47-bdce-f76fb0ad8161,National Herbarium of Victoria (MEL) AVH data
-17.833333,146.083333,1963-11-12T14:00:00Z,Endiandra montana,Brown Walnut,df372c20-9b57-4af2-8979-7abc18743df6,Australian Tropical Herbarium (CNS) AVH data
-17.833333,146.083333,1971-01-12T14:00:00Z,Endiandra montana,Brown Walnut,6d38d1b1-2d81-42a1-9301-10057a5fd550,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.833333,146.083333,1963-11-12T14:00:00Z,Endiandra montana,Brown Walnut,1b8d1976-a0a2-417a-ac92-350c1ce101c0,Australian Tropical Herbarium (CNS) AVH data
-17.833333,146.083333,1968-10-08T14:00:00Z,Endiandra montana,Brown Walnut,f58b265f-402c-4a93-9723-16b5cbb57534,Australian Tropical Herbarium (CNS) AVH data
-17.833333,146.083333,1975-04-17T14:00:00Z,Endiandra montana,Brown Walnut,2f8630b0-c2dd-4b9d-916e-6fc09c8d84dd,Australian Tropical Herbarium (CNS) AVH data
-17.833333,146.083333,1963-11-12T14:00:00Z,Endiandra montana,Brown Walnut,3f85f8b5-77dd-4e07-b75a-09e360c01fb7,Australian Tropical Herbarium (CNS) AVH data
-17.833333,146.083333,1972-02-02T13:00:00Z,Cryptocarya oblata,Bolly Silkwood,a2377bb1-8aab-4e22-8c01-d443f1d0df20,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.833333,146.083333,1966-06-01T14:00:00Z,Faradaya splendida,Potato Vine,da290ee5-146a-400d-9502-a8c957df916b,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.833333,146.083333,1975-04-17T14:00:00Z,Endiandra montana,Brown Walnut,7145890b-bb6e-417b-9b38-b03b961fcff7,Australian Tropical Herbarium (CNS) AVH data
-17.833333,146.083333,1972-02-02T13:00:00Z,Cryptocarya oblata,Bolly Silkwood,227dd1de-fb14-4409-851a-1da1e9924748,Centre for Australian National Biodiversity Research (CANB) AVH data
-17.833333,146.083333,1968-10-08T14:00:00Z,Endiandra montana,Brown Walnut,fce7bdcc-8c2c-462b-ae0e-cab6b4784f8c,Australian Tropical Herbarium (CNS) AVH data
-17.833333,146.083333,1975-04-17T14:00:00Z,Endiandra montana,Brown Walnut,37326bb9-0e9a-4331-96cb-a989a4fa8f0a,Australian Tropical Herbarium (CNS) AVH data
